study,condition_arm1,condition_arm2,multi_arm1,multi_arm2,outcome_type,instrument,rating,mean_arm1,sd_arm1,n_arm1,mean_arm2,sd_arm2,n_arm2,mean_change_arm1,mean_change_arm2,sd_change_arm1,sd_change_arm2,n_change_arm1,n_change_arm2,dich_paper,event_arm1,event_arm2,totaln_arm1,totaln_arm2,precalc_g,precalc_g_se,precalc_log_rr,precalc_log_rr_se,other_stat,bl_mean_arm1,bl_sd_arm1,bl_n_arm1,bl_mean_arm2,bl_sd_arm2,bl_n_arm2,rand_arm1,rand_arm2,attr_arm1,attr_arm2,ROB_mod_arm_1,ROB_mod_arm_2,year,time_weeks,time_weeks_needs_cleaning,time,comorbid_mental,format,format_details,n_sessions_arm1,country,age_group,mean_age,percent_women,recruitment,diagnosis,target_group,rob,.id,.g,.g_se,notes
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,SPWSS,self-report,3.08,1.16,21,4.45,0.94,20,,,,,,,,,,,,,,,,,4.69,1.15,21,4.58,1.16,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SPWSS_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,1.269176594,0.3435784283,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,BAI,self-report,3.19,3.93,21,13.5,7.05,20,,,,,,,,,,,,,,,,,19,8.6,21,16.8,8.69,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_BAI_post_NA_self-report_cbt_wlc_cbt_wlc,1.783547917,0.3714278928,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,BAI,self-report,7.48,5.5,21,13.5,7.05,20,,,,,,,,,,,,,,,,,17.95,8.56,21,16.8,8.69,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_BAI_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.9366261238,0.3297634251,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,SPS,self-report,8.95,6.03,21,32.4,15.12,20,,,,,,,,,,,,,,,,,29.33,13.49,21,32.3,12.55,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SPS_post_NA_self-report_cbt_wlc_cbt_wlc,2.016716618,0.386258434,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,FNE,self-report,12.9,8.88,21,24.4,5.12,20,,,,,,,,,,,,,,,,,23.14,7.02,21,24.4,5.57,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_FNE_post_NA_self-report_cbt_wlc_cbt_wlc,1.546023434,0.3576725405,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,SIAS,self-report,18.19,10.01,21,46.25,13.23,20,,,,,,,,,,,,,,,,,43.57,17.8,21,47.65,11.03,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SIAS_post_NA_self-report_cbt_wlc_cbt_wlc,2.353875281,0.4097346267,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,FNE,self-report,18.95,8.91,21,24.4,5.12,20,,,,,,,,,,,,,,,,,25.14,6.1,21,24.4,5.57,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_FNE_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.7308035659,0.3230971625,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,SPS,self-report,20.24,16.1,21,32.4,15.12,20,,,,,,,,,,,,,,,,,34.26,15.89,21,32.3,12.55,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SPS_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.7629213608,0.3240372844,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,LSAS,cr,28,17.71,21,77.21,21.36,20,,,,,,,,,,,,,,,,,74.83,24.1,21,77.19,22.48,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_LSAS_post_NA_cr_cbt_wlc_cbt_wlc,2.465463917,0.4179739656,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,SIAS,self-report,32.57,16.08,21,46.25,13.23,20,,,,,,,,,,,,,,,,,50.61,17.18,21,47.65,11.03,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SIAS_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.9088635369,0.3287768012,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,LSAS,cr,52.32,33.89,21,77.21,21.36,20,,,,,,,,,,,,,,,,,78.7,23.7,21,77.19,22.48,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_LSAS_post_NA_cr_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.8569491995,0.3270040999,
"Clark, 2006",cbt,wlc,cbt,wlc,msd,SPAI sps,self-report,56.53,34.92,21,122.81,27.26,20,,,,,,,,,,,,,,,,,118.98,33.76,21,127.8,22.33,20,21,20,0,0,1,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SPAIsps_post_NA_self-report_cbt_wlc_cbt_wlc,2.068501682,0.3897157168,
"Clark, 2006",Exposure + Applied relaxation,wlc,Exposure + Applied relaxation,wlc,msd,SPAI sps,self-report,96.11,45.14,21,122.81,27.26,20,,,,,,,,,,,,,,,,,131,32.05,21,127.8,22.33,20,21,20,2,0,0.9047619048,1,2006,,14,post,n,ind,ind,14,uk,adul,31.95,0.44,com,sad,adul,,Clark_2006_msd_SPAIsps_post_NA_self-report_Exposure+Appliedrelaxation_wlc_Exposure+Appliedrelaxation_wlc,0.6980431829,0.3221772372,
"Clark, 2022",cbt,wlc,cbt(ind),wlc,msd,Social anxiety composite),mixed,-1.71,1.01,34,0.64,0.92,34,,,,,,,,,,,,,,,,,0.71,0.89,34,0.69,0.67,34,34,34,0,0,1,1,2022,,14,post,n,ind,ind,14,uk,adul,32.2,0.52,clin,sad,adul,3,Clark_2022_msd_Socialanxietycomposite)_post_NA_mixed_cbt_wlc_cbt(ind)_wlc,2.404841525,0.3198976472,
"Clark, 2022",cbt,wlc,cbt(gsh),wlc,msd,Social anxiety composite),mixed,-1.24,0.84,34,0.64,0.92,34,,,,,,,,,,,,,,,,,0.82,0.58,34,0.69,0.67,34,34,34,0,0,1,1,2022,,14,post,n,gsh,gsh,8,uk,adul,32.2,0.52,clin,sad,adul,3,Clark_2022_msd_Socialanxietycomposite)_post_NA_mixed_cbt_wlc_cbt(gsh)_wlc,2.109816032,0.3038314061,
"Craske, 2014",cbt,wlc,cbt,wlc,msd,composite,mixed,-1.1,0.8792697928,33,-0.3,1.020408163,25,,,,,,,,,,,,,,,,,-0.1,0.8792697928,33,-0.1,1.020408163,25,33,25,12,2,0.6363636364,0.92,2014,,12,post,n,ind,ind,12,us,adul,28.37,0.4598,com,sad,adul,,Craske_2014_msd_composite_post_NA_mixed_cbt_wlc_cbt_wlc,0.837521057,0.2766152203,
"Craske, 2014",3rd,wlc,3rd,wlc,msd,composite,mixed,-1,1.099013226,29,-0.3,1.020408163,25,,,,,,,,,,,,,,,,,0.1,1.099013226,29,-0.1,1.020408163,25,29,25,6,2,0.7931034483,0.92,2014,,12,post,n,ind,ind,12,us,adul,28.37,0.4598,com,sad,adul,,Craske_2014_msd_composite_post_NA_mixed_3rd_wlc_3rd_wlc,0.6486915869,0.2801687025,
"Craske, 2014",cbt,wlc,cbt,wlc,msd,fear and avoidence,cr,64.5,36.64,33,99.5,34.18,25,,,,,,,,,,,,,,,,,97.1,27.25736,33,103.3,27.55102,25,33,25,12,2,0.6363636364,0.92,2014,,12,post,n,ind,ind,12,us,adul,28.37,0.4598,com,sad,adul,,Craske_2014_msd_fearandavoidence_post_NA_cr_cbt_wlc_cbt_wlc,0.9697419694,0.2804149193,
"Craske, 2014",3rd,wlc,3rd,wlc,msd,fear and avoidence,cr,77.4,34.61892,29,99.5,34.18,25,,,,,,,,,,,,,,,,,99.2,27.47533,29,103.3,27.55102,25,29,25,6,2,0.7931034483,0.92,2014,,12,post,n,ind,ind,12,us,adul,28.37,0.4598,com,sad,adul,,Craske_2014_msd_fearandavoidence_post_NA_cr_3rd_wlc_3rd_wlc,0.6328176967,0.2798223801,
"Davidson, 2004",cbt,other ctr,cbt,other ctr,msd,BSPS,cr,20.6,9.9,48,26.7,13.5,36,,,,,,,,,,,,,,,,,39.2,10.4,60,37.3,8.5,60,60,60,12,24,0.8,0.6,2004,,14,post,n,grp,grp,14,us,adul,36.8,0.5,com,sad,adul,,Davidson_2004_msd_BSPS_post_NA_cr_cbt_otherctr_cbt_otherctr,0.5221913088,0.2241972918,
"Davidson, 2004",cbt,other ctr,cbt,other ctr,msd,SPAI,self-report,77.1,28.7,48,94.8,28,36,,,,,,,,,,,,,,,,,106.1,21.3,60,112,21,60,60,60,12,24,0.8,0.6,2004,,14,post,n,grp,grp,14,us,adul,36.8,0.5,com,sad,adul,,Davidson_2004_msd_SPAI_post_NA_self-report_cbt_otherctr_cbt_otherctr,0.6174492489,0.2256604459,
"Furmark, 2009",cbt,wlc,cbt (biblio),wlc,msd,SPSQ,self-report,21.93,11.32,40,29.73,11.83,40,,,,,,,,,,,,,,,,,30.63,7.99,40,30.28,10.33,40,40,40,1,1,0.975,0.975,2009,,9,post,n,ush,ush,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SPSQ_post_NA_self-report_cbt_wlc_cbt(biblio)_wlc,0.6672038869,0.229862394,
"Furmark, 2009",cbt,wlc,cbt (internet),wlc,msd,SPSQ,self-report,22.1,8.47,40,29.73,11.83,40,,,,,,,,,,,,,,,,,32.18,7.16,40,30.28,10.33,40,40,40,1,1,0.975,0.975,2009,,9,post,n,gsh,gsh,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SPSQ_post_NA_self-report_cbt_wlc_cbt(internet)_wlc,0.7344798691,0.2311658067,
"Furmark, 2009",cbt,wlc,cbt (internet),wlc,msd,SPS,self-report,25.6,12.22,40,35.6,16.16,40,,,,,,,,,,,,,,,,,39.15,15.35,40,36.35,17.1,40,40,40,1,1,0.975,0.975,2009,,9,post,n,gsh,gsh,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SPS_post_NA_self-report_cbt_wlc_cbt(internet)_wlc,0.6912935401,0.2303155658,
"Furmark, 2009",cbt,wlc,cbt (biblio),wlc,msd,SPS,self-report,25.9,16.32,40,35.6,16.16,40,,,,,,,,,,,,,,,,,36.58,15.43,40,36.35,17.1,40,40,40,1,1,0.975,0.975,2009,,9,post,n,ush,ush,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SPS_post_NA_self-report_cbt_wlc_cbt(biblio)_wlc,0.5915218173,0.2285381184,
"Furmark, 2009",cbt,wlc,cbt (biblio),wlc,msd,SIAS,self-report,38.25,15.84,40,46.58,18.45,40,,,,,,,,,,,,,,,,,48.15,14.61,40,46.45,17.9,40,40,40,1,1,0.975,0.975,2009,,9,post,n,ush,ush,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(biblio)_wlc,0.4797814058,0.226863068,
"Furmark, 2009",cbt,wlc,cbt (internet),wlc,msd,SIAS,self-report,39.03,14.03,40,46.58,18.45,40,,,,,,,,,,,,,,,,,50.98,14.21,40,46.45,17.9,40,40,40,1,1,0.975,0.975,2009,,9,post,n,gsh,gsh,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_SIAS_post_NA_self-report_cbt_wlc_cbt(internet)_wlc,0.4562120293,0.226553024,
"Furmark, 2009",cbt,wlc,cbt (biblio),wlc,msd,LSAS-SR,self-report,48.5,27.46,40,70.25,27.25,40,,,,,,,,,,,,,,,,,68.68,23.87,40,71.28,24.93,40,40,40,1,1,0.975,0.975,2009,,9,post,n,ush,ush,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(biblio)_wlc,0.7874258544,0.2322737742,
"Furmark, 2009",cbt,wlc,cbt (internet),wlc,msd,LSAS-SR,self-report,50.98,21.12,40,70.25,27.25,40,,,,,,,,,,,,,,,,,71.3,22.49,40,71.28,24.93,40,40,40,1,1,0.975,0.975,2009,,9,post,n,gsh,gsh,9,eu,adul,36.133,0.675,com,sad,adul,,Furmark_2009_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt(internet)_wlc,0.7828275287,0.2321747067,
"Gallego, 2011",cbt,wlc,,,msd,SAD,self-report,12.3,2.26,10,11.4,3.2,10,,,,,,,,,,,,,,,,,9.8,5.14,10,8.2,5.94,10,24,17,11,6,0.5416666667,0.6470588235,2011,,6,post,n,ush,ush,NR,eu,adul,39.29,0.683,com,sad,adul,,Gallego_2011_msd_SAD_post_NA_self-report_cbt_wlc_NA_NA,-0.3111629179,0.4501542503,
"Gallego, 2011",cbt,wlc,,,msd,FNE-B,self-report,34.75,7.44,12,38.09,9.32,11,,,,,,,,,,,,,,,,,39.41,9.69,12,41,9.72,11,24,17,11,6,0.5416666667,0.6470588235,2011,,6,post,n,ush,ush,NR,eu,adul,39.29,0.683,com,sad,adul,,Gallego_2011_msd_FNE-B_post_NA_self-report_cbt_wlc_NA_NA,0.3837976094,0.421532061,
"Gallego, 2011",cbt,wlc,,,msd,PSSEQ,self-report,43,8.94,12,37.5,9.18,8,,,,,,,,,,,,,,,,,33.67,8.13,12,31.75,8.78,8,24,17,11,6,0.5416666667,0.6470588235,2011,,6,post,n,ush,ush,NR,eu,adul,39.29,0.683,com,sad,adul,,Gallego_2011_msd_PSSEQ_post_NA_self-report_cbt_wlc_NA_NA,0.58308087,0.4664755324,
"Gallego, 2011",cbt,wlc,,,msd,PRCS,self-report,106.38,20.99,13,127.36,18.81,11,,,,,,,,,,,,,,,,,133.92,20.37,13,132.09,23.57,11,24,17,11,6,0.5416666667,0.6470588235,2011,,6,post,n,ush,ush,NR,eu,adul,39.29,0.683,com,sad,adul,,Gallego_2011_msd_PRCS_post_NA_self-report_cbt_wlc_NA_NA,1.011384966,0.4366828697,
"Goldin, 2012",cbt,wlc,,,msd,LSAS-SR,self-report,58.7,26.7,38,69.4,19.2,37,,,,,,,,,,,,,,,,,88.3,18.7,38,77.6,17,37,38,37,6,5,0.8421052632,0.8648648649,2012,,16,post,n,ind,ind,16,us,adul,33.499,0.461,com,sad,adul,,Goldin_2012_msd_LSAS-SR_post_NA_self-report_cbt_wlc_NA_NA,0.4543957163,0.2339832176,
"Goldin, 2016",cbt,wlc,cbt,wlc,msd,LSAS-SR,self-report,49,16.3,36,76.2,22.8,36,,,,,,,,,,,,,,,,,91.8,17.9,36,88.3,16.1,36,36,36,3,2,0.9166666667,0.9444444444,2016,,12,post,n,grp,grp,12,us,adul,32.7,0.556,com,sad,adul,,Goldin_2016_msd_LSAS-SR_post_NA_self-report_cbt_wlc_cbt_wlc,1.357711176,0.2619858841,
"Goldin, 2016",3rd,wlc,3rd,wlc,msd,LSAS-SR,self-report,54.8,18.6,36,76.2,22.8,36,,,,,,,,,,,,,,,,,91.9,19.9,36,88.3,16.1,36,36,36,3,2,0.9166666667,0.9444444444,2016,,12,post,n,grp,grp,12,us,adul,32.7,0.556,com,sad,adul,,Goldin_2016_msd_LSAS-SR_post_NA_self-report_3rd_wlc_3rd_wlc,1.017477605,0.2508027204,
"Gruber, 2001",cbt,wlc,cbt (CBGT),wlc,msd,SPS,self-report,17.7,11.8,14,31.5,12.7,17,,,,,,,,,,,,,,,,,29,13.6,18,32.9,13.5,18,18,18,4,1,0.7777777778,0.9444444444,2001,,12,post,n,grp,grp,8,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_SPS_post_NA_self-report_cbt_wlc_cbt(CBGT)_wlc,1.092266007,0.3879941051,
"Gruber, 2001",cbt,wlc,cbt (CaCBGT),wlc,msd,SPS,self-report,22.1,14.7,15,31.5,12.7,17,,,,,,,,,,,,,,,,,28,15.8,18,32.9,13.5,18,18,18,3,1,0.8333333333,0.9444444444,2001,,12,post,n,grp,grp,12,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_SPS_post_NA_self-report_cbt_wlc_cbt(CaCBGT)_wlc,0.6703117551,0.3645251942,
"Gruber, 2001",cbt,wlc,cbt (CBGT),wlc,msd,FNE,self-report,40.7,11.8,14,51.8,8,17,,,,,,,,,,,,,,,,,52.7,8,18,53.8,4.6,18,18,18,4,1,0.7777777778,0.9444444444,2001,,12,post,n,grp,grp,8,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_FNE_post_NA_self-report_cbt_wlc_cbt(CBGT)_wlc,1.093535894,0.3880549263,
"Gruber, 2001",cbt,wlc,cbt (CaCBGT),wlc,msd,FNE,self-report,45.4,8.4,15,51.8,8,17,,,,,,,,,,,,,,,,,48.8,9,18,53.8,4.6,18,18,18,3,1,0.8333333333,0.9444444444,2001,,12,post,n,grp,grp,12,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_FNE_post_NA_self-report_cbt_wlc_cbt(CaCBGT)_wlc,0.7618244553,0.3674693165,
"Gruber, 2001",cbt,wlc,cbt (CBGT),wlc,msd,SPAI,self-report,75.6,29.9,14,111.3,25.8,17,,,,,,,,,,,,,,,,,96.9,25.7,18,109.1,27,18,18,18,4,1,0.7777777778,0.9444444444,2001,,12,post,n,grp,grp,8,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(CBGT)_wlc,1.254596816,0.3962545384,
"Gruber, 2001",cbt,wlc,cbt (CaCBGT),wlc,msd,SPAI,self-report,96.2,18.8,15,111.3,25.8,17,,,,,,,,,,,,,,,,,102.8,19.6,18,109.1,27,18,18,18,3,1,0.8333333333,0.9444444444,2001,,12,post,n,grp,grp,12,us,adul,41.7,0.5185,com,sad,adul,,Gruber_2001_msd_SPAI_post_NA_self-report_cbt_wlc_cbt(CaCBGT)_wlc,0.6455183256,0.3637886211,
"He, 2021",3rd,wlc,,,msd,LSAS-SR,self-report,54.62790698,15,43,81,14,42,,,,,,,,,,,,,,,,,82,13.01434595,43,78.92857143,14.54747125,42,45,45,2,3,0.9555555556,0.9333333333,2021,,12,post,n,grp,grp,12,eas,adul,26.57,0.553,com,sad,adul,,He_2021_msd_LSAS-SR_post_NA_self-report_3rd_wlc_NA_NA,1.81247723,0.2583493844,
"Heimberg, 1998",cbt,other ctr,,,msd,SCL90phob,self-report,0.59,0.46,28,0.59,0.63,27,,,,,,,,,,,,,,,,,1.82,2.32,28,2.58,4.43,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_SCL90phob_post_NA_self-report_cbt_otherctr_NA_NA,0,0.2697245312,
"Heimberg, 1998",cbt,other ctr,,,msd,SCL90anx,self-report,1.1,0.44,28,1.04,0.7,27,,,,,,,,,,,,,,,,,5.19,6.24,28,5.8,7.07,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_SCL90anx_post_NA_self-report_cbt_otherctr_NA_NA,-0.1015850652,0.2699034314,
"Heimberg, 1998",cbt,other ctr,,,msd,FQ sr,self-report,3.37,0.35,28,4.42,0.42,27,,,,,,,,,,,,,,,,,4.76,1.86,28,5.07,1.94,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_FQsr_post_NA_self-report_cbt_otherctr_NA_NA,2.682021798,0.3742250191,
"Heimberg, 1998",cbt,other ctr,,,msd,ADIS-R,cr,3.4,0.88,28,4.32,0.94,27,,,,,,,,,,,,,,,,,5.56,1.05,28,5.45,1.23,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_ADIS-R_post_NA_cr_cbt_otherctr_NA_NA,0.9966931096,0.2864342697,
"Heimberg, 1998",cbt,other ctr,,,msd,Severity,cr,3.78,0.66,28,4.05,0.76,27,,,,,,,,,,,,,,,,,4.75,0.91,28,4.97,0.92,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_Severity_post_NA_cr_cbt_otherctr_NA_NA,0.3744441266,0.2721451409,
"Heimberg, 1998",cbt,other ctr,,,msd,LSAS-sa,cr,9.93,4.83,28,11.72,5.11,27,,,,,,,,,,,,,,,,,13.14,7.68,28,15.12,8.2,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_LSAS-sa_post_NA_cr_cbt_otherctr_NA_NA,0.355088043,0.2719023286,
"Heimberg, 1998",cbt,other ctr,,,msd,LSAS-pa,cr,10.92,4.33,28,11.3,4.34,27,,,,,,,,,,,,,,,,,13.75,5.96,28,15.3,7.61,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_LSAS-pa_post_NA_cr_cbt_otherctr_NA_NA,0.08641408525,0.2698539985,
"Heimberg, 1998",cbt,other ctr,,,msd,LSAS-sf,cr,11.98,4.85,28,13.27,5.5,27,,,,,,,,,,,,,,,,,15.08,7.01,28,16.52,7.55,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_LSAS-sf_post_NA_cr_cbt_otherctr_NA_NA,0.2455379761,0.270768033,
"Heimberg, 1998",cbt,other ctr,,,msd,LSAS-pf,cr,13.41,3.78,28,14.53,4.21,27,,,,,,,,,,,,,,,,,17.03,5.55,28,18.15,7.06,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_LSAS-pf_post_NA_cr_cbt_otherctr_NA_NA,0.2762448995,0.2710446778,
"Heimberg, 1998",cbt,other ctr,,,msd,FQ sp,self-report,14.65,3.99,28,16.32,4.07,27,,,,,,,,,,,,,,,,,19,7.2,28,21.37,7.61,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_FQsp_post_NA_self-report_cbt_otherctr_NA_NA,0.4085566207,0.2726038367,
"Heimberg, 1998",cbt,other ctr,,,msd,SADS,self-report,15.28,5.24,28,17.31,4.65,27,,,,,,,,,,,,,,,,,16.79,8.81,28,17.77,8.02,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_SADS_post_NA_self-report_cbt_otherctr_NA_NA,0.4035084538,0.2725334867,
"Heimberg, 1998",cbt,other ctr,,,msd,FNE,self-report,21.41,4.32,28,23.91,4.75,27,,,,,,,,,,,,,,,,,22.3,7.63,28,23,7.19,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_FNE_post_NA_self-report_cbt_otherctr_NA_NA,0.543305419,0.2747958336,
"Heimberg, 1998",cbt,other ctr,,,msd,SPS,self-report,25.84,10,28,24.33,7.55,27,,,,,,,,,,,,,,,,,27.29,17.01,28,30.23,18.02,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_SPS_post_NA_self-report_cbt_otherctr_NA_NA,-0.1675715831,0.2702110553,
"Heimberg, 1998",cbt,other ctr,,,msd,SIAS,self-report,39.35,13.18,28,40.49,13.39,27,,,,,,,,,,,,,,,,,41.76,18.4,28,45.87,17.8,27,36,33,8,6,0.7777777778,0.8181818182,1998,,12,post,n,grp,grp,12,us,adul,34.9,0.496,oth,sad,adul,,Heimberg_1998_msd_SIAS_post_NA_self-report_cbt_otherctr_NA_NA,0.08460097691,0.2698486239,
"Himle, 2014",cbt,cau,,,msd,SCID spss,cr,1.31,0.81,29,2.17,0.66,29,,,,,,,,,,,,,,,,,2.07,0.65,29,2.1,0.62,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_SCIDspss_post_NA_cr_cbt_cau_NA_NA,1.148364112,0.2839826214,unemployed homeless
"Himle, 2014",cbt,cau,,,msd,Mini SPIN,cr,7.79,2.81,29,9.66,2.58,29,,,,,,,,,,,,,,,,,6.72,2.2,29,7.52,2.87,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_MiniSPIN_post_NA_cr_cbt_cau_NA_NA,0.6839204946,0.2703859146,unemployed homeless
"Himle, 2014",cbt,cau,,,msd,BAI,self-report,11.34,9.54,29,24.72,17.1,29,,,,,,,,,,,,,,,,,17.69,12.83,29,22.9,14.73,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_BAI_post_NA_self-report_cbt_cau_NA_NA,0.9533462036,0.2775170906,unemployed homeless
"Himle, 2014",cbt,cau,,,msd,WRSA,cr,13.21,7.1,29,19.76,7.83,29,,,,,,,,,,,,,,,,,18.72,7.42,29,19.72,6.53,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_WRSA_post_NA_cr_cbt_cau_NA_NA,0.8645911587,0.2749301435,unemployed homeless
"Himle, 2014",cbt,cau,,,msd,FNE-B,self-report,39.01,13.57,29,43.07,14.48,29,,,,,,,,,,,,,,,,,46.59,12.83,29,45,13.19,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_FNE-B_post_NA_self-report_cbt_cau_NA_NA,0.2854385042,0.2639832861,unemployed homeless
"Himle, 2014",cbt,cau,,,msd,LSAS,cr,66.72,29.02,29,90.62,36.67,29,,,,,,,,,,,,,,,,,84.31,31.51,29,87.59,26.33,29,29,29,4,4,0.8620689655,0.8620689655,2014,,4,post,n,grp,grp,12,us,adul,43.59,0.328,oth,sad,other,,Himle_2014_msd_LSAS_post_NA_cr_cbt_cau_NA_NA,0.7130521415,0.2710516642,unemployed homeless
